User_Id,Place_Id,Place_Ratings,Price,Rating,Lat,Long,Category_Encoded,City_Encoded,Age_Group_Encoded,Price_Scaled
52,275,2,20000,3.9,-6.7991958,107.5922088,2,0,0,0.022222222222222223
52,261,5,10000,4.3,-6.786939,107.5837331,2,0,0,0.011111111111111112
52,352,1,0,4.6,-6.9683488,110.4274767,5,2,0,0.0
52,330,4,40000,4.4,-6.9220816,107.6073182,1,0,0,0.044444444444444446
52,321,4,30000,4.4,-7.1675908,107.3532419,4,0,0,0.03333333333333333
52,203,5,40000,4.3,-7.8159633,110.4136917,4,4,0,0.044444444444444446
52,52,2,15000,4.5,-6.3651357,106.7617984,1,1,0,0.016666666666666666
52,217,4,20000,4.0,-6.8897177,107.6077282,2,0,0,0.022222222222222223
52,85,1,6000,4.5,-7.8006715,110.3676551,4,4,0,0.006666666666666667
52,417,1,10000,4.5,-7.246944,112.802222,1,3,0,0.011111111111111112
52,35,5,0,4.7,-6.1951801,106.8204412,3,1,0,0.0
52,53,5,5000,4.5,-6.10016,106.96057,1,1,0,0.005555555555555556
52,13,1,5000,4.2,-5.745962,106.6136577,0,1,0,0.005555555555555556
52,216,2,30000,4.4,-6.832969,107.6056183,4,0,0,0.03333333333333333
52,202,4,10000,4.5,-8.146423,110.6061408,0,4,0,0.011111111111111112
52,55,2,0,4.5,-6.1444737,106.8126018,5,1,0,0.0
52,331,4,175000,4.5,-6.819875,107.618707,1,0,0,0.19444444444444445
52,325,1,75000,4.7,-6.8971362,107.6558466,1,0,0,0.08333333333333333
53,216,3,30000,4.4,-6.832969,107.6056183,4,0,2,0.03333333333333333
53,285,4,0,4.6,-6.9103086,107.6098619,1,0,2,0.0
53,48,4,5000,4.6,-6.1891586,106.8397738,1,1,2,0.005555555555555556
53,331,5,175000,4.5,-6.819875,107.618707,1,0,2,0.19444444444444445
53,348,2,20000,4.7,-6.9984759,110.4106468,1,2,2,0.022222222222222223
53,346,5,0,4.6,-6.9923507,110.4201162,4,2,2,0.0
53,286,2,0,4.4,-6.9204173,107.5996425,1,0,2,0.0
53,45,5,185000,4.6,-6.1752647,106.7904684,4,1,2,0.20555555555555555
53,240,2,7000,4.4,-6.911211,107.6133389,4,0,2,0.0077777777777777776
53,190,4,4000,4.0,-8.0045535,110.2703756,0,4,2,0.0044444444444444444
53,219,5,15000,4.5,-6.8340683,107.6636151,2,0,2,0.016666666666666666
53,28,5,35000,4.5,-6.3568093,106.9062371,4,1,2,0.03888888888888889
53,295,2,0,4.6,-6.9406015,107.6725445,1,0,2,0.0
53,416,5,0,4.4,-7.2567553,112.7942203,1,3,2,0.0
53,177,5,10000,4.5,-8.024608,110.3298045,0,4,2,0.011111111111111112
53,135,5,0,4.0,-7.7916235,110.361956,3,4,2,0.0
53,242,5,12000,4.0,-6.8655225,107.6181878,2,0,2,0.013333333333333334
53,5,4,94000,4.5,-6.12419,106.839134,4,1,2,0.10444444444444445
53,163,1,2500,4.5,-7.947121,110.441,2,4,2,0.002777777777777778
53,313,2,10000,4.4,-6.8260163,107.6383564,2,0,2,0.011111111111111112
53,376,1,30000,4.5,-6.9749923,110.424954,1,2,2,0.03333333333333333
53,207,3,15000,4.4,-7.8496144,110.478324,4,4,2,0.016666666666666666
53,123,2,0,4.3,-7.8152776,110.3988359,1,4,2,0.0
53,43,2,70000,4.4,-6.2555033,106.8122591,4,1,2,0.07777777777777778
53,57,1,0,4.7,-6.170555,106.8350378,4,1,2,0.0
53,103,2,0,4.7,-7.7829437,110.3670548,4,4,2,0.0
53,65,4,1000,4.6,-6.2897885,106.7932681,1,1,2,0.0011111111111111111
53,295,1,0,4.6,-6.9406015,107.6725445,1,0,2,0.0
53,48,5,5000,4.6,-6.1891586,106.8397738,1,1,2,0.005555555555555556
53,102,1,40000,4.5,-7.8011159,110.3646172,1,4,2,0.044444444444444446
53,174,2,0,4.5,-7.7987943,110.367443,3,4,2,0.0
53,4,2,10000,4.5,-6.3024459,106.8951559,4,1,2,0.011111111111111112
53,109,2,3000,4.5,-7.8704832,110.4599108,4,4,2,0.0033333333333333335
53,283,5,0,4.6,-6.9000987,107.6046708,4,0,2,0.0
53,398,3,0,4.1,-7.2662139,112.795281,4,3,2,0.0
53,23,1,0,4.8,-6.169225,106.833063,5,1,2,0.0
53,173,2,10000,4.4,-8.1827028,110.6792399,0,4,2,0.011111111111111112
53,193,1,50000,4.6,-7.7439217,110.4929095,1,4,2,0.05555555555555555
53,288,2,0,4.8,-6.8936643,107.611271,5,0,2,0.0
53,279,3,0,4.8,-6.9259635,107.6354278,5,0,2,0.0
53,207,1,15000,4.4,-7.8496144,110.478324,4,4,2,0.016666666666666666
54,24,4,5000,4.6,-6.1764021,106.8215901,1,1,1,0.005555555555555556
54,228,2,3000,4.5,-6.9375748,107.603775,1,0,1,0.0033333333333333335
54,189,4,10000,4.1,-8.1060061,110.4618655,0,4,1,0.011111111111111112
54,377,4,35000,4.5,-7.2156923,110.3649392,4,2,1,0.03888888888888889
54,418,1,5000,4.7,-7.2454369,112.7378985,1,3,1,0.005555555555555556
54,51,3,12000,4.1,-6.1900819,106.8388532,4,1,1,0.013333333333333334
54,415,3,5000,4.6,-7.2353939,112.7367646,1,3,1,0.005555555555555556
54,114,2,30000,4.3,-7.6041648,110.4510042,4,4,1,0.03333333333333333
54,103,3,0,4.7,-7.7829437,110.3670548,4,4,1,0.0
54,302,1,0,4.7,-6.9000672,107.62587,5,0,1,0.0
54,312,3,11000,4.5,-6.8585841,107.6306089,2,0,1,0.012222222222222223
54,16,3,0,4.3,-6.1314572,106.8106169,1,1,1,0.0
54,74,1,0,4.6,-6.267513,106.824107,1,1,1,0.0
54,263,5,5000,4.1,-6.8743633,107.6844023,2,0,1,0.005555555555555556
54,409,5,0,4.5,-7.278736,112.718453,1,3,1,0.0
54,220,3,25000,4.5,-6.7897147,107.5791627,4,0,1,0.027777777777777776
54,409,2,0,4.5,-7.278736,112.718453,1,3,1,0.0
54,190,5,4000,4.0,-8.0045535,110.2703756,0,4,1,0.0044444444444444444
54,232,4,25000,4.5,-6.8422202,107.6767988,2,0,1,0.027777777777777776
54,16,1,0,4.3,-6.1314572,106.8106169,1,1,1,0.0
54,103,4,0,4.7,-7.7829437,110.3670548,4,4,1,0.0
54,300,4,10000,4.4,-6.8765131,107.3422183,2,0,1,0.011111111111111112
54,135,2,0,4.0,-7.7916235,110.361956,3,4,1,0.0
54,302,2,0,4.7,-6.9000672,107.62587,5,0,1,0.0
54,268,2,50000,4.6,-6.8423638,107.6232403,4,0,1,0.05555555555555555
54,278,3,0,4.9,-6.863527,107.5899194,5,0,1,0.0
54,185,3,10000,4.5,-8.145019,110.5998857,0,4,1,0.011111111111111112
54,369,2,7500,4.4,-7.2598861,110.4025602,1,2,1,0.008333333333333333
54,316,5,10000,4.4,-7.0182386,107.2072145,2,0,1,0.011111111111111112
54,150,1,7000,4.7,-7.8067535,110.3636659,1,4,1,0.0077777777777777776
54,24,2,5000,4.6,-6.1764021,106.8215901,1,1,1,0.005555555555555556
54,148,4,5000,4.3,-7.9492612,110.4926511,2,4,1,0.005555555555555556
54,244,2,10000,4.1,-7.0093633,107.6069444,4,0,1,0.011111111111111112
54,291,4,50000,4.0,-6.9805807,107.5856567,4,0,1,0.05555555555555555
54,127,1,10000,4.3,-7.7044358,110.45026,4,4,1,0.011111111111111112
54,378,5,0,4.2,-7.2678201,110.4483217,4,2,1,0.0
54,422,3,0,4.6,-7.1954748,112.7395206,1,3,1,0.0
54,361,1,10000,4.1,-7.2141582,110.3769541,4,2,1,0.011111111111111112
54,416,5,0,4.4,-7.2567553,112.7942203,1,3,1,0.0
54,244,4,10000,4.1,-7.0093633,107.6069444,4,0,1,0.011111111111111112
54,159,3,2500,4.5,-7.9209209,110.4355651,2,4,1,0.002777777777777778
54,121,1,50000,4.7,-7.7520206,110.4914674,1,4,1,0.05555555555555555
54,363,1,5000,3.4,-6.9545687,110.3600951,0,2,1,0.005555555555555556
54,138,5,20000,4.4,-7.7280356,110.3591712,4,4,1,0.022222222222222223
54,296,4,70000,4.4,-6.96323,107.626416,4,0,1,0.07777777777777778
55,295,4,0,4.6,-6.9406015,107.6725445,1,0,2,0.0
55,198,1,5000,4.6,-8.1978644,110.7186216,0,4,2,0.005555555555555556
55,422,5,0,4.6,-7.1954748,112.7395206,1,3,2,0.0
55,391,2,7500,4.1,-7.2241813,110.3782661,2,2,2,0.008333333333333333
55,90,5,5000,4.6,-7.8100673,110.3594581,4,4,2,0.005555555555555556
55,3,4,270000,4.6,-6.1253124,106.8335377,4,1,2,0.3
55,95,3,0,5.0,-7.8229089,110.3756894,4,4,2,0.0
55,273,2,7500,4.3,-6.790389,107.5777632,2,0,2,0.008333333333333333
55,382,3,200000,4.3,-7.2539005,110.4414953,4,2,2,0.2222222222222222
55,226,5,20000,4.4,-6.8419756,107.622824,4,0,2,0.022222222222222223
55,113,3,0,4.6,-7.8001506,110.3637507,1,4,2,0.0
55,75,4,180000,4.3,-6.2992718,106.89151,4,1,2,0.2
55,97,3,15000,4.5,-7.7495904,110.3696068,1,4,2,0.016666666666666666
55,310,2,0,4.1,-6.8038883,107.5866313,2,0,2,0.0
55,434,2,0,4.6,-7.2913468,112.7398218,4,3,2,0.0
55,184,3,10000,4.4,-8.1366656,110.5659962,0,4,2,0.011111111111111112
55,221,2,2000,4.6,-6.9007162,107.6214553,1,0,2,0.0022222222222222222
55,106,4,0,4.8,-7.793167,110.3655238,4,4,2,0.0
55,67,3,25000,4.2,-6.1160075,106.7692016,2,1,2,0.027777777777777776
55,387,2,5500,4.3,-7.0372113,110.3476164,2,2,2,0.006111111111111111
55,244,1,10000,4.1,-7.0093633,107.6069444,4,0,2,0.011111111111111112
55,70,4,0,4.7,-6.1812918,106.8268717,1,1,2,0.0
55,419,2,0,4.7,-7.246926,112.73781,1,3,2,0.0
55,312,4,11000,4.5,-6.8585841,107.6306089,2,0,2,0.012222222222222223
55,222,1,0,4.6,-6.9211092,107.609597,1,0,2,0.0
55,205,2,50000,4.5,-7.8725673,110.3546963,4,4,2,0.05555555555555555
55,241,3,0,4.4,-6.847898,107.6276146,4,0,2,0.0
55,186,2,5000,4.4,-7.9119427,110.0647339,0,4,2,0.005555555555555556
55,406,3,0,4.4,-7.3123655,112.7889021,2,3,2,0.0
55,335,2,10000,4.5,-7.2098867,110.3421119,1,2,2,0.011111111111111112
55,89,4,50000,4.4,-7.8163156,110.3871442,1,4,2,0.05555555555555555
55,157,3,10000,4.4,-8.1288246,110.5487763,0,4,2,0.011111111111111112
55,145,5,5000,4.1,-7.8136085,110.5033442,4,4,2,0.005555555555555556
55,279,5,0,4.8,-6.9259635,107.6354278,5,0,2,0.0
55,43,3,70000,4.4,-6.2555033,106.8122591,4,1,2,0.07777777777777778
55,272,1,0,4.3,-6.870099,107.6164386,1,0,2,0.0
56,264,2,0,4.8,-6.9148394,107.6105511,5,0,0,0.0
56,186,5,5000,4.4,-7.9119427,110.0647339,0,4,0,0.005555555555555556
56,291,4,50000,4.0,-6.9805807,107.5856567,4,0,0,0.05555555555555555
56,149,5,3000,4.4,-7.9794413,110.3803114,2,4,0,0.0033333333333333335
56,267,4,50000,4.4,-6.9119768,107.569674,4,0,0,0.05555555555555555
56,258,2,5000,4.6,-6.9026379,107.619169,1,0,0,0.005555555555555556
56,221,4,2000,4.6,-6.9007162,107.6214553,1,0,0,0.0022222222222222222
56,273,2,7500,4.3,-6.790389,107.5777632,2,0,0,0.008333333333333333
56,112,1,25000,4.5,-7.8458407,110.4798457,4,4,0,0.027777777777777776
56,225,3,50000,4.6,-6.780493,107.637475,4,0,0,0.05555555555555555
56,170,5,50000,4.7,-7.6078738,110.2037513,1,4,0,0.05555555555555555
56,225,2,50000,4.6,-6.780493,107.637475,4,0,0,0.05555555555555555
56,67,2,25000,4.2,-6.1160075,106.7692016,2,1,0,0.027777777777777776
56,53,2,5000,4.5,-6.10016,106.96057,1,1,0,0.005555555555555556
56,136,4,10000,4.5,-7.6340172,110.33837,4,4,0,0.011111111111111112
56,250,1,50000,4.1,-7.0409154,107.5269156,4,0,0,0.05555555555555555
56,217,3,20000,4.0,-6.8897177,107.6077282,2,0,0,0.022222222222222223
56,19,5,185000,4.6,-6.2250735,106.8097144,4,1,0,0.20555555555555555
56,99,1,0,4.4,-7.806093,110.35831,1,4,0,0.0
56,200,3,5000,4.6,-8.1370556,110.5746611,0,4,0,0.005555555555555556
56,369,2,7500,4.4,-7.2598861,110.4025602,1,2,0,0.008333333333333333
56,190,2,4000,4.0,-8.0045535,110.2703756,0,4,0,0.0044444444444444444
56,410,2,95000,4.3,-7.2861707,112.6333338,4,3,0,0.10555555555555556
56,11,2,5000,4.6,-6.035833,106.746944,0,1,0,0.005555555555555556
56,153,1,10000,4.0,-8.1338763,110.5548349,0,4,0,0.011111111111111112
56,323,4,0,4.9,-6.601321,106.632734,2,0,0,0.0
56,249,5,100000,4.0,-6.8963,107.617,4,0,0,0.1111111111111111
56,2,2,0,4.6,-6.1376448,106.8171245,1,1,0,0.0
56,134,1,10000,4.4,-7.8055232,110.2374676,4,4,0,0.011111111111111112
56,362,2,15000,4.4,-7.2854929,110.4321671,2,2,0,0.016666666666666666
56,103,4,0,4.7,-7.7829437,110.3670548,4,4,0,0.0
57,126,1,4000,4.3,-7.999423,110.248963,0,4,2,0.0044444444444444444
57,50,2,2000,4.0,-6.1861838,106.8364761,1,1,2,0.0022222222222222222
57,2,4,0,4.6,-6.1376448,106.8171245,1,1,2,0.0
57,339,1,35000,4.5,-6.9962366,110.398122,1,2,2,0.03888888888888889
57,99,1,0,4.4,-7.806093,110.35831,1,4,2,0.0
57,162,2,220000,4.5,-7.8105529,110.3704987,1,4,2,0.24444444444444444
57,111,2,3000,4.5,-7.9020355,110.4374627,4,4,2,0.0033333333333333335
57,373,1,10000,4.5,-7.2645989,110.4046017,1,2,2,0.011111111111111112
57,33,3,0,4.6,-6.1994034,106.8326228,4,1,2,0.0
57,129,4,2000,4.5,-7.9157997,110.4366436,4,4,2,0.0022222222222222222
57,17,1,5000,4.4,-6.1364489,106.8130661,1,1,2,0.005555555555555556
57,180,2,10000,4.3,-8.0137087,110.2914777,0,4,2,0.011111111111111112
57,413,3,2000,4.5,-7.227185,112.718997,1,3,2,0.0022222222222222222
57,314,1,0,4.2,-6.8426446,107.6228408,2,0,2,0.0
57,266,3,0,4.4,-6.8580464,107.6647084,2,0,2,0.0
57,56,3,25000,4.4,-6.1194215,106.8502435,0,1,2,0.027777777777777776
57,79,3,0,4.6,-6.3226133,106.8241871,4,1,2,0.0
57,254,3,0,4.3,-6.8844199,107.6068344,4,0,2,0.0
57,248,5,50000,4.7,-6.8778589,107.5720263,4,0,2,0.05555555555555555
57,225,3,50000,4.6,-6.780493,107.637475,4,0,2,0.05555555555555555
57,23,3,0,4.8,-6.169225,106.833063,5,1,2,0.0
57,114,1,30000,4.3,-7.6041648,110.4510042,4,4,2,0.03333333333333333
57,372,3,2000,4.8,-7.2552364,110.3991897,2,2,2,0.0022222222222222222
57,157,2,10000,4.4,-8.1288246,110.5487763,0,4,2,0.011111111111111112
57,45,3,185000,4.6,-6.1752647,106.7904684,4,1,2,0.20555555555555555
57,40,4,0,4.6,-6.1785482,106.8327716,1,1,2,0.0
57,180,1,10000,4.3,-8.0137087,110.2914777,0,4,2,0.011111111111111112
57,95,4,0,5.0,-7.8229089,110.3756894,4,4,2,0.0
57,41,4,2000,4.4,-6.1269553,106.8085899,1,1,2,0.0022222222222222222
57,144,4,500000,4.6,-8.0281562,110.6383307,2,4,2,0.5555555555555556
57,278,5,0,4.9,-6.863527,107.5899194,5,0,2,0.0
57,336,3,15000,4.4,-6.9605225,110.3863941,4,2,2,0.016666666666666666
57,135,4,0,4.0,-7.7916235,110.361956,3,4,2,0.0
57,269,1,7500,4.5,-6.8932173,107.7448856,2,0,2,0.008333333333333333
57,389,1,0,4.2,-7.0565164,110.4862531,2,2,2,0.0
58,324,4,15000,4.2,-7.1147877,107.4380865,2,0,2,0.016666666666666666
58,42,2,5000,4.4,-6.1342598,106.814552,1,1,2,0.005555555555555556
58,403,1,0,4.2,-7.2220559,112.7319967,4,3,2,0.0
58,252,2,15000,3.8,-6.963162,107.66195,4,0,2,0.016666666666666666
58,348,3,20000,4.7,-6.9984759,110.4106468,1,2,2,0.022222222222222223
58,188,2,10000,4.6,-8.145668,110.6043914,0,4,2,0.011111111111111112
58,64,2,2000,4.7,-6.2046303,106.8365324,1,1,2,0.0022222222222222222
58,300,4,10000,4.4,-6.8765131,107.3422183,2,0,2,0.011111111111111112
58,285,1,0,4.6,-6.9103086,107.6098619,1,0,2,0.0
58,231,4,50000,4.4,-6.833123,107.6041595,4,0,2,0.05555555555555555
58,374,2,6000,4.4,-7.395606,110.4517727,2,2,2,0.006666666666666667
58,288,3,0,4.8,-6.8936643,107.611271,5,0,2,0.0
58,430,5,125000,4.4,-7.2516189,112.8009694,4,3,2,0.1388888888888889
58,47,2,0,4.5,-6.1978861,106.8346708,4,1,2,0.0
58,154,4,10000,4.5,-8.1333389,110.5537405,0,4,2,0.011111111111111112
58,275,1,20000,3.9,-6.7991958,107.5922088,2,0,2,0.022222222222222223
58,135,4,0,4.0,-7.7916235,110.361956,3,4,2,0.0
58,89,2,50000,4.4,-7.8163156,110.3871442,1,4,2,0.05555555555555555
58,144,1,500000,4.6,-8.0281562,110.6383307,2,4,2,0.5555555555555556
58,13,1,5000,4.2,-5.745962,106.6136577,0,1,2,0.005555555555555556
58,405,2,50000,4.4,-7.1968193,112.7324578,4,3,2,0.05555555555555555
58,327,3,15000,4.4,-6.817327,107.61794,4,0,2,0.016666666666666666
58,111,3,3000,4.5,-7.9020355,110.4374627,4,4,2,0.0033333333333333335
58,388,2,25000,4.4,-7.1298066,110.388832,2,2,2,0.027777777777777776
58,38,5,0,4.6,-6.168069,106.8239727,1,1,2,0.0
58,18,1,2000,4.7,-6.137127,106.813005,1,1,2,0.0022222222222222222
58,114,2,30000,4.3,-7.6041648,110.4510042,4,4,2,0.03333333333333333
58,398,3,0,4.1,-7.2662139,112.795281,4,3,2,0.0
58,422,5,0,4.6,-7.1954748,112.7395206,1,3,2,0.0
58,373,2,10000,4.5,-7.2645989,110.4046017,1,2,2,0.011111111111111112
58,352,5,0,4.6,-6.9683488,110.4274767,5,2,2,0.0
58,64,1,2000,4.7,-6.2046303,106.8365324,1,1,2,0.0022222222222222222
58,408,5,15000,4.3,-7.2959546,112.7366094,2,3,2,0.016666666666666666
58,52,5,15000,4.5,-6.3651357,106.7617984,1,1,2,0.016666666666666666
58,372,4,2000,4.8,-7.2552364,110.3991897,2,2,2,0.0022222222222222222
58,16,4,0,4.3,-6.1314572,106.8106169,1,1,2,0.0
58,376,5,30000,4.5,-6.9749923,110.424954,1,2,2,0.03333333333333333
58,50,2,2000,4.0,-6.1861838,106.8364761,1,1,2,0.0022222222222222222
59,304,1,2500,4.4,-7.1923281,107.5510012,2,0,2,0.002777777777777778
59,312,5,11000,4.5,-6.8585841,107.6306089,2,0,2,0.012222222222222223
59,369,1,7500,4.4,-7.2598861,110.4025602,1,2,2,0.008333333333333333
59,236,2,0,4.6,-6.912966,107.6096031,4,0,2,0.0
59,319,4,5000,4.3,-7.1724126,107.3766656,2,0,2,0.005555555555555556
59,324,1,15000,4.2,-7.1147877,107.4380865,2,0,2,0.016666666666666666
59,393,3,0,4.4,-7.2952211,112.8035603,2,3,2,0.0
59,81,5,0,4.4,-6.1946096,106.817905,3,1,2,0.0
59,296,5,70000,4.4,-6.96323,107.626416,4,0,2,0.07777777777777778
59,353,4,0,4.7,-6.9681728,110.4278262,4,2,2,0.0
59,247,5,15000,4.4,-6.9159459,107.6421462,4,0,2,0.016666666666666666
59,298,5,0,4.8,-6.9580556,107.5205556,2,0,2,0.0
59,385,3,0,4.4,-6.9688821,110.4318692,1,2,2,0.0
59,255,4,15000,4.4,-6.8782387,107.5875349,1,0,2,0.016666666666666666
59,147,5,0,4.5,-7.7857242,110.3746954,1,4,2,0.0
59,171,1,5000,4.6,-7.7838276,110.5118987,1,4,2,0.005555555555555556
59,68,5,0,4.4,-6.1436722,106.8129398,3,1,2,0.0
59,247,1,15000,4.4,-6.9159459,107.6421462,4,0,2,0.016666666666666666
59,35,3,0,4.7,-6.1951801,106.8204412,3,1,2,0.0
59,307,2,5000,4.4,-7.2274463,107.6050805,2,0,2,0.005555555555555556
59,292,5,0,4.6,-6.8116009,107.5695213,2,0,2,0.0
59,303,2,0,4.7,-6.919425,107.6078639,5,0,2,0.0
59,157,1,10000,4.4,-8.1288246,110.5487763,0,4,2,0.011111111111111112
59,338,5,10000,4.6,-6.9839099,110.4104342,1,2,2,0.011111111111111112
59,19,4,185000,4.6,-6.2250735,106.8097144,4,1,2,0.20555555555555555
59,243,3,15000,4.1,-6.9154546,107.640769,1,0,2,0.016666666666666666
59,286,2,0,4.4,-6.9204173,107.5996425,1,0,2,0.0
59,143,1,2000,4.6,-7.9310984,110.430919,2,4,2,0.0022222222222222222
59,252,2,15000,3.8,-6.963162,107.66195,4,0,2,0.016666666666666666
59,79,5,0,4.6,-6.3226133,106.8241871,4,1,2,0.0
59,2,1,0,4.6,-6.1376448,106.8171245,1,1,2,0.0
59,95,1,0,5.0,-7.8229089,110.3756894,4,4,2,0.0
60,50,4,2000,4.0,-6.1861838,106.8364761,1,1,2,0.0022222222222222222
60,337,1,3000,4.3,-6.9888812,110.4083781,4,2,2,0.0033333333333333335
60,234,3,75000,4.5,-6.8516591,107.5955534,1,0,2,0.08333333333333333
60,131,4,5000,4.3,-7.9924379,110.317778,2,4,2,0.005555555555555556
60,236,4,0,4.6,-6.912966,107.6096031,4,0,2,0.0
60,129,2,2000,4.5,-7.9157997,110.4366436,4,4,2,0.0022222222222222222
60,296,2,70000,4.4,-6.96323,107.626416,4,0,2,0.07777777777777778
60,271,4,0,4.3,-6.9140478,107.6101684,4,0,2,0.0
60,150,1,7000,4.7,-7.8067535,110.3636659,1,4,2,0.0077777777777777776
60,181,3,5000,4.5,-8.147072,110.6079043,0,4,2,0.005555555555555556
60,240,3,7000,4.4,-6.911211,107.6133389,4,0,2,0.0077777777777777776
60,23,1,0,4.8,-6.169225,106.833063,5,1,2,0.0
60,427,5,0,4.3,-7.2472841,112.8010814,1,3,2,0.0
60,92,4,0,4.7,-7.8013803,110.3647652,4,4,2,0.0
60,107,3,5000,4.6,-7.8052843,110.3642137,1,4,2,0.005555555555555556
60,119,4,5000,4.4,-7.8081518,110.4595183,1,4,2,0.005555555555555556
60,422,5,0,4.6,-7.1954748,112.7395206,1,3,2,0.0
60,423,2,0,4.6,-7.2960492,112.7387012,1,3,2,0.0
60,85,2,6000,4.5,-7.8006715,110.3676551,4,4,2,0.006666666666666667
60,188,3,10000,4.6,-8.145668,110.6043914,0,4,2,0.011111111111111112
60,383,2,0,4.4,-7.0388032,110.4215576,4,2,2,0.0
61,255,5,15000,4.4,-6.8782387,107.5875349,1,0,2,0.016666666666666666
61,361,5,10000,4.1,-7.2141582,110.3769541,4,2,2,0.011111111111111112
61,410,3,95000,4.3,-7.2861707,112.6333338,4,3,2,0.10555555555555556
61,109,4,3000,4.5,-7.8704832,110.4599108,4,4,2,0.0033333333333333335
61,146,3,10000,4.5,-7.8001106,110.1238954,2,4,2,0.011111111111111112
61,9,3,175000,4.4,1.07888,103.931398,0,1,2,0.19444444444444445
61,243,4,15000,4.1,-6.9154546,107.640769,1,0,2,0.016666666666666666
61,249,5,100000,4.0,-6.8963,107.617,4,0,2,0.1111111111111111
61,119,2,5000,4.4,-7.8081518,110.4595183,1,4,2,0.005555555555555556
61,328,1,10000,4.5,-6.8231833,107.4371655,2,0,2,0.011111111111111112
61,154,5,10000,4.5,-8.1333389,110.5537405,0,4,2,0.011111111111111112
61,96,3,0,4.6,-7.8116719,110.363238,4,4,2,0.0
61,26,2,0,4.3,-6.1427588,106.8140791,3,1,2,0.0
61,139,5,10000,4.7,-7.841253,110.543056,2,4,2,0.011111111111111112
61,79,2,0,4.6,-6.3226133,106.8241871,4,1,2,0.0
61,12,4,150000,4.0,-5.9074328,106.5863989,0,1,2,0.16666666666666666
61,385,4,0,4.4,-6.9688821,110.4318692,1,2,2,0.0
61,144,1,500000,4.6,-8.0281562,110.6383307,2,4,2,0.5555555555555556
61,20,4,2000,4.5,-6.1722241,106.8189695,1,1,2,0.0022222222222222222
61,360,4,5000,4.1,-7.3580963,110.4210681,2,2,2,0.005555555555555556
61,399,5,0,4.5,-7.3275604,112.7312242,4,3,2,0.0
61,197,1,5000,4.6,-8.197822,110.7123397,0,4,2,0.005555555555555556
61,25,2,0,4.0,-6.1890096,106.8119312,3,1,2,0.0
61,360,3,5000,4.1,-7.3580963,110.4210681,2,2,2,0.005555555555555556
61,437,5,10000,4.8,-7.2420758,112.7368158,5,3,2,0.011111111111111112
61,167,5,0,4.5,-7.974294,110.4364363,2,4,2,0.0
61,329,1,0,4.4,-6.9588812,107.4713147,2,0,2,0.0
61,120,3,250000,4.5,-7.9583695,110.4407622,1,4,2,0.2777777777777778
61,142,5,0,4.6,-7.6470943,110.4280998,2,4,2,0.0
61,164,5,2500,4.4,-7.913608,110.437783,2,4,2,0.002777777777777778
61,100,4,0,4.5,-7.8001041,110.3676579,1,4,2,0.0
61,43,3,70000,4.4,-6.2555033,106.8122591,4,1,2,0.07777777777777778
61,132,2,20000,4.5,-7.7699875,110.1210707,2,4,2,0.022222222222222223
61,301,3,50000,4.4,-6.842535,107.622698,2,0,2,0.05555555555555555
61,366,5,20000,4.4,-7.132106,110.394523,4,2,2,0.022222222222222223
62,240,3,7000,4.4,-6.911211,107.6133389,4,0,1,0.0077777777777777776
62,212,1,0,4.7,-6.9150534,107.6089842,1,0,1,0.0
62,59,2,2000,4.7,-6.1838388,106.8430507,1,1,1,0.0022222222222222222
62,120,5,250000,4.5,-7.9583695,110.4407622,1,4,1,0.2777777777777778
62,71,5,50000,4.5,-6.3799969,106.8949793,2,1,1,0.05555555555555555
62,387,3,5500,4.3,-7.0372113,110.3476164,2,2,1,0.006111111111111111
62,345,4,10000,4.7,-6.9687731,110.4319505,1,2,1,0.011111111111111112
62,191,5,10000,4.5,-8.1384509,110.577522,0,4,1,0.011111111111111112
62,130,5,10000,4.4,-7.8057936,110.2367304,4,4,1,0.011111111111111112
62,43,2,70000,4.4,-6.2555033,106.8122591,4,1,1,0.07777777777777778
62,170,2,50000,4.7,-7.6078738,110.2037513,1,4,1,0.05555555555555555
62,370,1,5000,4.2,-7.2706462,110.4103291,1,2,1,0.005555555555555556
62,259,5,0,4.5,-6.8934327,107.6185513,1,0,1,0.0
62,218,4,81000,4.5,-7.1662039,107.4021256,2,0,1,0.09
62,359,5,25000,4.3,-7.2255041,110.3463166,2,2,1,0.027777777777777776
62,131,4,5000,4.3,-7.9924379,110.317778,2,4,1,0.005555555555555556
62,284,2,0,4.3,-6.9177044,107.6036014,3,0,1,0.0
62,26,5,0,4.3,-6.1427588,106.8140791,3,1,1,0.0
62,119,4,5000,4.4,-7.8081518,110.4595183,1,4,1,0.005555555555555556
62,47,5,0,4.5,-6.1978861,106.8346708,4,1,1,0.0
62,401,5,0,4.3,-7.2732153,112.744102,4,3,1,0.0
62,249,2,100000,4.0,-6.8963,107.617,4,0,1,0.1111111111111111
62,131,1,5000,4.3,-7.9924379,110.317778,2,4,1,0.005555555555555556
62,224,3,40000,4.2,-6.8486423,107.625939,4,0,1,0.044444444444444446
62,283,1,0,4.6,-6.9000987,107.6046708,4,0,1,0.0
62,263,2,5000,4.1,-6.8743633,107.6844023,2,0,1,0.005555555555555556
62,65,1,1000,4.6,-6.2897885,106.7932681,1,1,1,0.0011111111111111111
